response_id,student_id,assessment_id,question_id,student_answer,is_correct,error_type,created_at
R004856,Student_043,ASM005,Q0056,varies,True,,2025-10-28T00:00:00
R004857,Student_043,ASM005,Q0112,varies,True,,2025-10-28T00:00:00
R004858,Student_043,ASM005,Q0027,incorrect_careless,False,careless,2025-10-28T00:00:00
R004859,Student_043,ASM005,Q0022,varies,True,,2025-10-28T00:00:00
R004860,Student_043,ASM005,Q0018,varies,True,,2025-10-28T00:00:00
R004861,Student_044,ASM005,Q0026,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R004862,Student_044,ASM005,Q0007,varies,True,,2025-10-28T00:00:00
R004863,Student_044,ASM005,Q0094,varies,True,,2025-10-28T00:00:00
R004864,Student_044,ASM005,Q0121,varies,True,,2025-10-28T00:00:00
R004865,Student_044,ASM005,Q0174,incorrect_conceptual,False,conceptual,2025-10-28T00:00:00
R004866,Student_044,ASM005,Q0172,varies,True,,2025-10-28T00:00:00
R004867,Student_044,ASM005,Q0120,varies,True,,2025-10-28T00:00:00
R004868,Student_044,ASM005,Q0090,varies,True,,2025-10-28T00:00:00
R004869,Student_044,ASM005,Q0180,incorrect_arithmetic,False,arithmetic,2025-10-28T00:00:00
R004870,Student_044,ASM005,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R004871,Student_044,ASM005,Q0055,varies,True,,2025-10-28T00:00:00
R004872,Student_044,ASM005,Q0116,varies,True,,2025-10-28T00:00:00
R004873,Student_044,ASM005,Q0029,varies,True,,2025-10-28T00:00:00
R004874,Student_044,ASM005,Q0040,varies,True,,2025-10-28T00:00:00
R004875,Student_044,ASM005,Q0178,varies,True,,2025-10-28T00:00:00
R004876,Student_044,ASM005,Q0056,varies,True,,2025-10-28T00:00:00
R004877,Student_044,ASM005,Q0112,varies,True,,2025-10-28T00:00:00
R004878,Student_044,ASM005,Q0027,incorrect_arithmetic,False,arithmetic,2025-10-28T00:00:00
R004879,Student_044,ASM005,Q0022,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R004880,Student_044,ASM005,Q0018,varies,True,,2025-10-28T00:00:00
R004881,Student_045,ASM005,Q0026,varies,True,,2025-10-28T00:00:00
R004882,Student_045,ASM005,Q0007,varies,True,,2025-10-28T00:00:00
R004883,Student_045,ASM005,Q0094,varies,True,,2025-10-28T00:00:00
R004884,Student_045,ASM005,Q0121,varies,True,,2025-10-28T00:00:00
R004885,Student_045,ASM005,Q0174,varies,True,,2025-10-28T00:00:00
R004886,Student_045,ASM005,Q0172,varies,True,,2025-10-28T00:00:00
R004887,Student_045,ASM005,Q0120,varies,True,,2025-10-28T00:00:00
R004888,Student_045,ASM005,Q0090,varies,True,,2025-10-28T00:00:00
R004889,Student_045,ASM005,Q0180,varies,True,,2025-10-28T00:00:00
R004890,Student_045,ASM005,Q0004,varies,True,,2025-10-28T00:00:00
R004891,Student_045,ASM005,Q0055,varies,True,,2025-10-28T00:00:00
R004892,Student_045,ASM005,Q0116,varies,True,,2025-10-28T00:00:00
R004893,Student_045,ASM005,Q0029,varies,True,,2025-10-28T00:00:00
R004894,Student_045,ASM005,Q0040,varies,True,,2025-10-28T00:00:00
R004895,Student_045,ASM005,Q0178,varies,True,,2025-10-28T00:00:00
R004896,Student_045,ASM005,Q0056,incorrect_arithmetic,False,arithmetic,2025-10-28T00:00:00
R004897,Student_045,ASM005,Q0112,varies,True,,2025-10-28T00:00:00
R004898,Student_045,ASM005,Q0027,varies,True,,2025-10-28T00:00:00
R004899,Student_045,ASM005,Q0022,varies,True,,2025-10-28T00:00:00
R004900,Student_045,ASM005,Q0018,incorrect_simplification,False,simplification,2025-10-28T00:00:00
R004901,Student_046,ASM005,Q0026,varies,True,,2025-10-28T00:00:00
R004902,Student_046,ASM005,Q0007,varies,True,,2025-10-28T00:00:00
R004903,Student_046,ASM005,Q0094,incorrect_arithmetic,False,arithmetic,2025-10-28T00:00:00
R004904,Student_046,ASM005,Q0121,varies,True,,2025-10-28T00:00:00
R004905,Student_046,ASM005,Q0174,varies,True,,2025-10-28T00:00:00
R004906,Student_046,ASM005,Q0172,varies,True,,2025-10-28T00:00:00
R004907,Student_046,ASM005,Q0120,varies,True,,2025-10-28T00:00:00
R004908,Student_046,ASM005,Q0090,incorrect_conceptual,False,conceptual,2025-10-28T00:00:00
R004909,Student_046,ASM005,Q0180,incorrect_arithmetic,False,arithmetic,2025-10-28T00:00:00
R004910,Student_046,ASM005,Q0004,varies,True,,2025-10-28T00:00:00
R004911,Student_046,ASM005,Q0055,varies,True,,2025-10-28T00:00:00
R004912,Student_046,ASM005,Q0116,incorrect_careless,False,careless,2025-10-28T00:00:00
R004913,Student_046,ASM005,Q0029,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R004914,Student_046,ASM005,Q0040,varies,True,,2025-10-28T00:00:00
R004915,Student_046,ASM005,Q0178,varies,True,,2025-10-28T00:00:00
R004916,Student_046,ASM005,Q0056,varies,True,,2025-10-28T00:00:00
R004917,Student_046,ASM005,Q0112,varies,True,,2025-10-28T00:00:00
R004918,Student_046,ASM005,Q0027,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R004919,Student_046,ASM005,Q0022,incorrect_arithmetic,False,arithmetic,2025-10-28T00:00:00
R004920,Student_046,ASM005,Q0018,varies,True,,2025-10-28T00:00:00
R004921,Student_047,ASM005,Q0026,varies,True,,2025-10-28T00:00:00
R004922,Student_047,ASM005,Q0007,varies,True,,2025-10-28T00:00:00
R004923,Student_047,ASM005,Q0094,varies,True,,2025-10-28T00:00:00
R004924,Student_047,ASM005,Q0121,varies,True,,2025-10-28T00:00:00
R004925,Student_047,ASM005,Q0174,varies,True,,2025-10-28T00:00:00
R004926,Student_047,ASM005,Q0172,varies,True,,2025-10-28T00:00:00
R004927,Student_047,ASM005,Q0120,varies,True,,2025-10-28T00:00:00
R004928,Student_047,ASM005,Q0090,varies,True,,2025-10-28T00:00:00
R004929,Student_047,ASM005,Q0180,varies,True,,2025-10-28T00:00:00
R004930,Student_047,ASM005,Q0004,varies,True,,2025-10-28T00:00:00
R004931,Student_047,ASM005,Q0055,varies,True,,2025-10-28T00:00:00
R004932,Student_047,ASM005,Q0116,varies,True,,2025-10-28T00:00:00
R004933,Student_047,ASM005,Q0029,varies,True,,2025-10-28T00:00:00
R004934,Student_047,ASM005,Q0040,varies,True,,2025-10-28T00:00:00
R004935,Student_047,ASM005,Q0178,varies,True,,2025-10-28T00:00:00
R004936,Student_047,ASM005,Q0056,varies,True,,2025-10-28T00:00:00
R004937,Student_047,ASM005,Q0112,varies,True,,2025-10-28T00:00:00
R004938,Student_047,ASM005,Q0027,varies,True,,2025-10-28T00:00:00
R004939,Student_047,ASM005,Q0022,varies,True,,2025-10-28T00:00:00
R004940,Student_047,ASM005,Q0018,varies,True,,2025-10-28T00:00:00
R004941,Student_048,ASM005,Q0026,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R004942,Student_048,ASM005,Q0007,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R004943,Student_048,ASM005,Q0094,varies,True,,2025-10-28T00:00:00
R004944,Student_048,ASM005,Q0121,varies,True,,2025-10-28T00:00:00
R004945,Student_048,ASM005,Q0174,varies,True,,2025-10-28T00:00:00
R004946,Student_048,ASM005,Q0172,varies,True,,2025-10-28T00:00:00
R004947,Student_048,ASM005,Q0120,varies,True,,2025-10-28T00:00:00
R004948,Student_048,ASM005,Q0090,varies,True,,2025-10-28T00:00:00
R004949,Student_048,ASM005,Q0180,varies,True,,2025-10-28T00:00:00
R004950,Student_048,ASM005,Q0004,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R004951,Student_048,ASM005,Q0055,varies,True,,2025-10-28T00:00:00
R004952,Student_048,ASM005,Q0116,varies,True,,2025-10-28T00:00:00
R004953,Student_048,ASM005,Q0029,varies,True,,2025-10-28T00:00:00
R004954,Student_048,ASM005,Q0040,varies,True,,2025-10-28T00:00:00
R004955,Student_048,ASM005,Q0178,varies,True,,2025-10-28T00:00:00
R004956,Student_048,ASM005,Q0056,varies,True,,2025-10-28T00:00:00
R004957,Student_048,ASM005,Q0112,varies,True,,2025-10-28T00:00:00
R004958,Student_048,ASM005,Q0027,varies,True,,2025-10-28T00:00:00
R004959,Student_048,ASM005,Q0022,incorrect_simplification,False,simplification,2025-10-28T00:00:00
R004960,Student_048,ASM005,Q0018,incorrect_simplification,False,simplification,2025-10-28T00:00:00
R004961,Student_049,ASM005,Q0026,varies,True,,2025-10-28T00:00:00
R004962,Student_049,ASM005,Q0007,incorrect_simplification,False,simplification,2025-10-28T00:00:00
R004963,Student_049,ASM005,Q0094,incorrect_sign_error,False,sign_error,2025-10-28T00:00:00
R004964,Student_049,ASM005,Q0121,varies,True,,2025-10-28T00:00:00
R004965,Student_049,ASM005,Q0174,varies,True,,2025-10-28T00:00:00
R004966,Student_049,ASM005,Q0172,varies,True,,2025-10-28T00:00:00
R004967,Student_049,ASM005,Q0120,varies,True,,2025-10-28T00:00:00
R004968,Student_049,ASM005,Q0090,incorrect_conceptual,False,conceptual,2025-10-28T00:00:00
R004969,Student_049,ASM005,Q0180,varies,True,,2025-10-28T00:00:00
R004970,Student_049,ASM005,Q0004,varies,True,,2025-10-28T00:00:00
R004971,Student_049,ASM005,Q0055,varies,True,,2025-10-28T00:00:00
R004972,Student_049,ASM005,Q0116,varies,True,,2025-10-28T00:00:00
R004973,Student_049,ASM005,Q0029,varies,True,,2025-10-28T00:00:00
R004974,Student_049,ASM005,Q0040,varies,True,,2025-10-28T00:00:00
R004975,Student_049,ASM005,Q0178,varies,True,,2025-10-28T00:00:00
R004976,Student_049,ASM005,Q0056,varies,True,,2025-10-28T00:00:00
R004977,Student_049,ASM005,Q0112,incorrect_conceptual,False,conceptual,2025-10-28T00:00:00
R004978,Student_049,ASM005,Q0027,varies,True,,2025-10-28T00:00:00
R004979,Student_049,ASM005,Q0022,varies,True,,2025-10-28T00:00:00
R004980,Student_049,ASM005,Q0018,varies,True,,2025-10-28T00:00:00
R004981,Student_050,ASM005,Q0026,varies,True,,2025-10-28T00:00:00
R004982,Student_050,ASM005,Q0007,varies,True,,2025-10-28T00:00:00
R004983,Student_050,ASM005,Q0094,varies,True,,2025-10-28T00:00:00
R004984,Student_050,ASM005,Q0121,varies,True,,2025-10-28T00:00:00
R004985,Student_050,ASM005,Q0174,varies,True,,2025-10-28T00:00:00
R004986,Student_050,ASM005,Q0172,varies,True,,2025-10-28T00:00:00
R004987,Student_050,ASM005,Q0120,varies,True,,2025-10-28T00:00:00
R004988,Student_050,ASM005,Q0090,varies,True,,2025-10-28T00:00:00
R004989,Student_050,ASM005,Q0180,incorrect_conceptual,False,conceptual,2025-10-28T00:00:00
R004990,Student_050,ASM005,Q0004,incorrect_arithmetic,False,arithmetic,2025-10-28T00:00:00
R004991,Student_050,ASM005,Q0055,varies,True,,2025-10-28T00:00:00
R004992,Student_050,ASM005,Q0116,varies,True,,2025-10-28T00:00:00
R004993,Student_050,ASM005,Q0029,varies,True,,2025-10-28T00:00:00
R004994,Student_050,ASM005,Q0040,varies,True,,2025-10-28T00:00:00
R004995,Student_050,ASM005,Q0178,incorrect_conceptual,False,conceptual,2025-10-28T00:00:00
R004996,Student_050,ASM005,Q0056,varies,True,,2025-10-28T00:00:00
R004997,Student_050,ASM005,Q0112,varies,True,,2025-10-28T00:00:00
R004998,Student_050,ASM005,Q0027,varies,True,,2025-10-28T00:00:00
R004999,Student_050,ASM005,Q0022,incorrect_denominator_handling,False,denominator_handling,2025-10-28T00:00:00
R005000,Student_050,ASM005,Q0018,incorrect_simplification,False,simplification,2025-10-28T00:00:00
R005001,Student_001,ASM006,Q0020,varies,True,,2025-11-18T00:00:00
R005002,Student_001,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005003,Student_001,ASM006,Q0098,varies,True,,2025-11-18T00:00:00
R005004,Student_001,ASM006,Q0039,varies,True,,2025-11-18T00:00:00
R005005,Student_001,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005006,Student_001,ASM006,Q0062,incorrect_careless,False,careless,2025-11-18T00:00:00
R005007,Student_001,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005008,Student_001,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005009,Student_001,ASM006,Q0085,varies,True,,2025-11-18T00:00:00
R005010,Student_001,ASM006,Q0014,varies,True,,2025-11-18T00:00:00
R005011,Student_001,ASM006,Q0089,varies,True,,2025-11-18T00:00:00
R005012,Student_001,ASM006,Q0093,varies,True,,2025-11-18T00:00:00
R005013,Student_001,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005014,Student_001,ASM006,Q0060,varies,True,,2025-11-18T00:00:00
R005015,Student_001,ASM006,Q0132,incorrect_area_perimeter_confusion,False,area_perimeter_confusion,2025-11-18T00:00:00
R005016,Student_001,ASM006,Q0088,incorrect_sign_error,False,sign_error,2025-11-18T00:00:00
R005017,Student_001,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005018,Student_001,ASM006,Q0100,varies,True,,2025-11-18T00:00:00
R005019,Student_001,ASM006,Q0055,varies,True,,2025-11-18T00:00:00
R005020,Student_001,ASM006,Q0072,varies,True,,2025-11-18T00:00:00
R005021,Student_002,ASM006,Q0020,varies,True,,2025-11-18T00:00:00
R005022,Student_002,ASM006,Q0144,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005023,Student_002,ASM006,Q0098,varies,True,,2025-11-18T00:00:00
R005024,Student_002,ASM006,Q0039,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005025,Student_002,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005026,Student_002,ASM006,Q0062,varies,True,,2025-11-18T00:00:00
R005027,Student_002,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005028,Student_002,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005029,Student_002,ASM006,Q0085,varies,True,,2025-11-18T00:00:00
R005030,Student_002,ASM006,Q0014,varies,True,,2025-11-18T00:00:00
R005031,Student_002,ASM006,Q0089,varies,True,,2025-11-18T00:00:00
R005032,Student_002,ASM006,Q0093,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005033,Student_002,ASM006,Q0013,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005034,Student_002,ASM006,Q0060,varies,True,,2025-11-18T00:00:00
R005035,Student_002,ASM006,Q0132,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005036,Student_002,ASM006,Q0088,varies,True,,2025-11-18T00:00:00
R005037,Student_002,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005038,Student_002,ASM006,Q0100,incorrect_sign_error,False,sign_error,2025-11-18T00:00:00
R005039,Student_002,ASM006,Q0055,varies,True,,2025-11-18T00:00:00
R005040,Student_002,ASM006,Q0072,incorrect_decimal_placement,False,decimal_placement,2025-11-18T00:00:00
R005041,Student_003,ASM006,Q0020,varies,True,,2025-11-18T00:00:00
R005042,Student_003,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005043,Student_003,ASM006,Q0098,varies,True,,2025-11-18T00:00:00
R005044,Student_003,ASM006,Q0039,incorrect_simplification,False,simplification,2025-11-18T00:00:00
R005045,Student_003,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005046,Student_003,ASM006,Q0062,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005047,Student_003,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005048,Student_003,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005049,Student_003,ASM006,Q0085,varies,True,,2025-11-18T00:00:00
R005050,Student_003,ASM006,Q0014,varies,True,,2025-11-18T00:00:00
R005051,Student_003,ASM006,Q0089,varies,True,,2025-11-18T00:00:00
R005052,Student_003,ASM006,Q0093,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005053,Student_003,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005054,Student_003,ASM006,Q0060,varies,True,,2025-11-18T00:00:00
R005055,Student_003,ASM006,Q0132,varies,True,,2025-11-18T00:00:00
R005056,Student_003,ASM006,Q0088,varies,True,,2025-11-18T00:00:00
R005057,Student_003,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005058,Student_003,ASM006,Q0100,varies,True,,2025-11-18T00:00:00
R005059,Student_003,ASM006,Q0055,varies,True,,2025-11-18T00:00:00
R005060,Student_003,ASM006,Q0072,varies,True,,2025-11-18T00:00:00
R005061,Student_004,ASM006,Q0020,varies,True,,2025-11-18T00:00:00
R005062,Student_004,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005063,Student_004,ASM006,Q0098,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005064,Student_004,ASM006,Q0039,incorrect_simplification,False,simplification,2025-11-18T00:00:00
R005065,Student_004,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005066,Student_004,ASM006,Q0062,varies,True,,2025-11-18T00:00:00
R005067,Student_004,ASM006,Q0012,incorrect_denominator_handling,False,denominator_handling,2025-11-18T00:00:00
R005068,Student_004,ASM006,Q0005,incorrect_denominator_handling,False,denominator_handling,2025-11-18T00:00:00
R005069,Student_004,ASM006,Q0085,varies,True,,2025-11-18T00:00:00
R005070,Student_004,ASM006,Q0014,incorrect_simplification,False,simplification,2025-11-18T00:00:00
R005071,Student_004,ASM006,Q0089,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005072,Student_004,ASM006,Q0093,incorrect_conceptual,False,conceptual,2025-11-18T00:00:00
R005073,Student_004,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005074,Student_004,ASM006,Q0060,varies,True,,2025-11-18T00:00:00
R005075,Student_004,ASM006,Q0132,incorrect_unit_conversion,False,unit_conversion,2025-11-18T00:00:00
R005076,Student_004,ASM006,Q0088,varies,True,,2025-11-18T00:00:00
R005077,Student_004,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005078,Student_004,ASM006,Q0100,incorrect_sign_error,False,sign_error,2025-11-18T00:00:00
R005079,Student_004,ASM006,Q0055,varies,True,,2025-11-18T00:00:00
R005080,Student_004,ASM006,Q0072,varies,True,,2025-11-18T00:00:00
R005081,Student_005,ASM006,Q0020,varies,True,,2025-11-18T00:00:00
R005082,Student_005,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005083,Student_005,ASM006,Q0098,varies,True,,2025-11-18T00:00:00
R005084,Student_005,ASM006,Q0039,varies,True,,2025-11-18T00:00:00
R005085,Student_005,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005086,Student_005,ASM006,Q0062,varies,True,,2025-11-18T00:00:00
R005087,Student_005,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005088,Student_005,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005089,Student_005,ASM006,Q0085,incorrect_conceptual,False,conceptual,2025-11-18T00:00:00
R005090,Student_005,ASM006,Q0014,varies,True,,2025-11-18T00:00:00
R005091,Student_005,ASM006,Q0089,varies,True,,2025-11-18T00:00:00
R005092,Student_005,ASM006,Q0093,varies,True,,2025-11-18T00:00:00
R005093,Student_005,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005094,Student_005,ASM006,Q0060,varies,True,,2025-11-18T00:00:00
R005095,Student_005,ASM006,Q0132,varies,True,,2025-11-18T00:00:00
R005096,Student_005,ASM006,Q0088,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005097,Student_005,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005098,Student_005,ASM006,Q0100,varies,True,,2025-11-18T00:00:00
R005099,Student_005,ASM006,Q0055,varies,True,,2025-11-18T00:00:00
R005100,Student_005,ASM006,Q0072,varies,True,,2025-11-18T00:00:00
R005101,Student_006,ASM006,Q0020,varies,True,,2025-11-18T00:00:00
R005102,Student_006,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005103,Student_006,ASM006,Q0098,varies,True,,2025-11-18T00:00:00
R005104,Student_006,ASM006,Q0039,varies,True,,2025-11-18T00:00:00
R005105,Student_006,ASM006,Q0166,incorrect_conceptual,False,conceptual,2025-11-18T00:00:00
R005106,Student_006,ASM006,Q0062,varies,True,,2025-11-18T00:00:00
R005107,Student_006,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005108,Student_006,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005109,Student_006,ASM006,Q0085,varies,True,,2025-11-18T00:00:00
R005110,Student_006,ASM006,Q0014,varies,True,,2025-11-18T00:00:00
R005111,Student_006,ASM006,Q0089,varies,True,,2025-11-18T00:00:00
R005112,Student_006,ASM006,Q0093,varies,True,,2025-11-18T00:00:00
R005113,Student_006,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005114,Student_006,ASM006,Q0060,varies,True,,2025-11-18T00:00:00
R005115,Student_006,ASM006,Q0132,varies,True,,2025-11-18T00:00:00
R005116,Student_006,ASM006,Q0088,varies,True,,2025-11-18T00:00:00
R005117,Student_006,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005118,Student_006,ASM006,Q0100,varies,True,,2025-11-18T00:00:00
R005119,Student_006,ASM006,Q0055,varies,True,,2025-11-18T00:00:00
R005120,Student_006,ASM006,Q0072,varies,True,,2025-11-18T00:00:00
R005121,Student_007,ASM006,Q0020,incorrect_denominator_handling,False,denominator_handling,2025-11-18T00:00:00
R005122,Student_007,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005123,Student_007,ASM006,Q0098,incorrect_formula_selection,False,formula_selection,2025-11-18T00:00:00
R005124,Student_007,ASM006,Q0039,varies,True,,2025-11-18T00:00:00
R005125,Student_007,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005126,Student_007,ASM006,Q0062,varies,True,,2025-11-18T00:00:00
R005127,Student_007,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005128,Student_007,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005129,Student_007,ASM006,Q0085,varies,True,,2025-11-18T00:00:00
R005130,Student_007,ASM006,Q0014,varies,True,,2025-11-18T00:00:00
R005131,Student_007,ASM006,Q0089,varies,True,,2025-11-18T00:00:00
R005132,Student_007,ASM006,Q0093,incorrect_formula_selection,False,formula_selection,2025-11-18T00:00:00
R005133,Student_007,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005134,Student_007,ASM006,Q0060,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005135,Student_007,ASM006,Q0132,incorrect_unit_conversion,False,unit_conversion,2025-11-18T00:00:00
R005136,Student_007,ASM006,Q0088,incorrect_sign_error,False,sign_error,2025-11-18T00:00:00
R005137,Student_007,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005138,Student_007,ASM006,Q0100,incorrect_formula_selection,False,formula_selection,2025-11-18T00:00:00
R005139,Student_007,ASM006,Q0055,varies,True,,2025-11-18T00:00:00
R005140,Student_007,ASM006,Q0072,varies,True,,2025-11-18T00:00:00
R005141,Student_008,ASM006,Q0020,varies,True,,2025-11-18T00:00:00
R005142,Student_008,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005143,Student_008,ASM006,Q0098,varies,True,,2025-11-18T00:00:00
R005144,Student_008,ASM006,Q0039,incorrect_simplification,False,simplification,2025-11-18T00:00:00
R005145,Student_008,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005146,Student_008,ASM006,Q0062,incorrect_decimal_placement,False,decimal_placement,2025-11-18T00:00:00
R005147,Student_008,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005148,Student_008,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005149,Student_008,ASM006,Q0085,varies,True,,2025-11-18T00:00:00
R005150,Student_008,ASM006,Q0014,incorrect_simplification,False,simplification,2025-11-18T00:00:00
R005151,Student_008,ASM006,Q0089,varies,True,,2025-11-18T00:00:00
R005152,Student_008,ASM006,Q0093,varies,True,,2025-11-18T00:00:00
R005153,Student_008,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005154,Student_008,ASM006,Q0060,varies,True,,2025-11-18T00:00:00
R005155,Student_008,ASM006,Q0132,varies,True,,2025-11-18T00:00:00
R005156,Student_008,ASM006,Q0088,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005157,Student_008,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005158,Student_008,ASM006,Q0100,incorrect_formula_selection,False,formula_selection,2025-11-18T00:00:00
R005159,Student_008,ASM006,Q0055,incorrect_decimal_placement,False,decimal_placement,2025-11-18T00:00:00
R005160,Student_008,ASM006,Q0072,varies,True,,2025-11-18T00:00:00
R005161,Student_009,ASM006,Q0020,varies,True,,2025-11-18T00:00:00
R005162,Student_009,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005163,Student_009,ASM006,Q0098,varies,True,,2025-11-18T00:00:00
R005164,Student_009,ASM006,Q0039,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005165,Student_009,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005166,Student_009,ASM006,Q0062,varies,True,,2025-11-18T00:00:00
R005167,Student_009,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005168,Student_009,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005169,Student_009,ASM006,Q0085,varies,True,,2025-11-18T00:00:00
R005170,Student_009,ASM006,Q0014,varies,True,,2025-11-18T00:00:00
R005171,Student_009,ASM006,Q0089,varies,True,,2025-11-18T00:00:00
R005172,Student_009,ASM006,Q0093,varies,True,,2025-11-18T00:00:00
R005173,Student_009,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005174,Student_009,ASM006,Q0060,incorrect_decimal_placement,False,decimal_placement,2025-11-18T00:00:00
R005175,Student_009,ASM006,Q0132,varies,True,,2025-11-18T00:00:00
R005176,Student_009,ASM006,Q0088,varies,True,,2025-11-18T00:00:00
R005177,Student_009,ASM006,Q0109,varies,True,,2025-11-18T00:00:00
R005178,Student_009,ASM006,Q0100,varies,True,,2025-11-18T00:00:00
R005179,Student_009,ASM006,Q0055,varies,True,,2025-11-18T00:00:00
R005180,Student_009,ASM006,Q0072,varies,True,,2025-11-18T00:00:00
R005181,Student_010,ASM006,Q0020,incorrect_careless,False,careless,2025-11-18T00:00:00
R005182,Student_010,ASM006,Q0144,varies,True,,2025-11-18T00:00:00
R005183,Student_010,ASM006,Q0098,varies,True,,2025-11-18T00:00:00
R005184,Student_010,ASM006,Q0039,varies,True,,2025-11-18T00:00:00
R005185,Student_010,ASM006,Q0166,varies,True,,2025-11-18T00:00:00
R005186,Student_010,ASM006,Q0062,varies,True,,2025-11-18T00:00:00
R005187,Student_010,ASM006,Q0012,varies,True,,2025-11-18T00:00:00
R005188,Student_010,ASM006,Q0005,varies,True,,2025-11-18T00:00:00
R005189,Student_010,ASM006,Q0085,incorrect_arithmetic,False,arithmetic,2025-11-18T00:00:00
R005190,Student_010,ASM006,Q0014,varies,True,,2025-11-18T00:00:00
R005191,Student_010,ASM006,Q0089,incorrect_formula_selection,False,formula_selection,2025-11-18T00:00:00
R005192,Student_010,ASM006,Q0093,varies,True,,2025-11-18T00:00:00
R005193,Student_010,ASM006,Q0013,varies,True,,2025-11-18T00:00:00
R005194,Student_010,ASM006,Q0060,varies,True,,2025-11-18T00:00:00
R005195,Student_010,ASM006,Q0132,varies,True,,2025-11-18T00:00:00
R005196,Student_010,ASM006,Q0088,varies,True,,2025-11-18T00:00:00
R005197,Student_010,ASM006,Q0109,incorrect_conceptual,False,conceptual,2025-11-18T00:00:00
R005198,Student_010,ASM006,Q0100,incorrect_formula_selection,False,formula_selection,2025-11-18T00:00:00
